subject_id,run,target_volume,pred_class,saliency__Vis,saliency__SomMot,saliency__DorsAttn,saliency__SalVentAttn,saliency__Limbic,saliency__Cont,saliency__Default,integrated_gradients__Vis,integrated_gradients__SomMot,integrated_gradients__DorsAttn,integrated_gradients__SalVentAttn,integrated_gradients__Limbic,integrated_gradients__Cont,integrated_gradients__Default,shapley__Vis,shapley__SomMot,shapley__DorsAttn,shapley__SalVentAttn,shapley__Limbic,shapley__Cont,shapley__Default,lime__Vis,lime__SomMot,lime__DorsAttn,lime__SalVentAttn,lime__Limbic,lime__Cont,lime__Default
101309,LR,97,0,0.16937069594860077,0.22629298269748688,0.10848835855722427,0.11150960624217987,0.05506089702248573,0.12061191350221634,0.20866557955741882,0.1668434888124466,0.2530342638492584,0.09632428735494614,0.09986761212348938,0.057723868638277054,0.1166115403175354,0.2095949351787567,0.006671964355433149,0.29120350120791433,0.22135969892576082,0.08237767079474118,0.0462157716505019,0.32576819256659223,0.026403200499056412,0.01672706993493324,0.3515932093966437,0.1994207665902329,0.08665761006941007,0.0402121616489795,0.27509808669718394,0.03029109566261665
101309,LR,99,4,0.14673049747943878,0.24791838228702545,0.10804814100265503,0.11671427637338638,0.060028187930583954,0.11899801343679428,0.20156258344650269,0.14541631937026978,0.2535519003868103,0.08786061406135559,0.11524414271116257,0.058905865997076035,0.11871478706598282,0.22030632197856903,0.01048540278157679,0.19516420336964085,0.13427720911125512,0.13936266288858673,0.026115595610423026,0.2681180183661327,0.2264769078723848,0.004458970659749609,0.19400560381455173,0.13237417745646807,0.14192016238646177,0.009714003321129804,0.26886579093010954,0.24866129143152937
101309,LR,101,0,0.1716056764125824,0.22291521728038788,0.10913100093603134,0.1119769737124443,0.05661395564675331,0.12094123661518097,0.2068159580230713,0.17132601141929626,0.2382965385913849,0.1053013801574707,0.11151571571826935,0.056061215698719025,0.1129358783364296,0.20456326007843018,0.11905229999902993,0.1018539827360254,0.2235357441197864,0.20084102339881765,0.0873805617045098,0.15582357729693463,0.11151281074489618,0.1317978946526602,0.11899916255184224,0.21071161071620428,0.1970112328049782,0.08146999401117996,0.14374119299226207,0.11626891227087303
101309,LR,103,2,0.13827498257160187,0.26300352811813354,0.10675418376922607,0.10833558440208435,0.0526217445731163,0.1163913905620575,0.21461859345436096,0.13300931453704834,0.27382445335388184,0.09228257834911346,0.1144840344786644,0.04987866058945656,0.11750784516334534,0.21901309490203857,0.061176606055762923,0.20841808424344827,0.0883670738003551,0.020958419062429994,0.06505443029639643,0.16600940603126801,0.39001598051033926,0.08987172307401445,0.20006313536033687,0.07475959829409035,0.026782442044108488,0.08111445942014621,0.14011420704583877,0.3872944347614647
101309,LR,105,2,0.13946783542633057,0.275494247674942,0.10766778886318207,0.10834790021181107,0.05418815463781357,0.10861288011074066,0.20622119307518005,0.12948186695575714,0.2863663136959076,0.12130764126777649,0.11229696124792099,0.05108197033405304,0.10552922636270523,0.19393600523471832,0.050030998450326734,0.49182496166733103,0.050252308439129506,0.009075951505808921,0.0020429145468955747,0.2276837901073431,0.1690890752831651,0.07589094929075595,0.48262703866655965,0.03386976615985534,0.028368291003578596,0.002672644992340728,0.2154461423658422,0.16112516752106765
101309,LR,107,1,0.13588203489780426,0.2766113579273224,0.1013307049870491,0.10554404556751251,0.05742337554693222,0.12811462581157684,0.19509387016296387,0.12087967991828918,0.3167704939842224,0.08993435651063919,0.0963272824883461,0.06112278997898102,0.1202065497636795,0.1947588324546814,0.1717398697689046,0.6390842261402472,0.0204381717747503,0.059388992516792825,0.025015114351326796,0.07310128796915943,0.011232337478818868,0.16388860049526524,0.6098711603512523,0.02434536327607944,0.07038213460218913,0.03309612272773606,0.0914553939365281,0.0069612246109495065
101309,LR,109,1,0.1398003101348877,0.27235347032546997,0.10300425440073013,0.10481099039316177,0.05653363838791847,0.12880681455135345,0.19469054043293,0.11029337346553802,0.342121422290802,0.10346417129039764,0.08919195830821991,0.057928889989852905,0.11543312668800354,0.18156713247299194,0.07354015957150782,0.7912037797145933,0.0101342750146945,0.04595095072686253,0.01913776916016823,0.052065477340376205,0.007967588471797371,0.06933770314427132,0.7715101239149332,0.012300330847430818,0.04339493900180085,0.02667486375189461,0.06925224337470874,0.007529795964960247
101309,LR,111,1,0.1384057104587555,0.2688896954059601,0.09818420559167862,0.10950667411088943,0.05221647769212723,0.12814225256443024,0.20465493202209473,0.10393472760915756,0.341274619102478,0.09606222063302994,0.10064850002527237,0.05685119703412056,0.12365283071994781,0.17757590115070343,0.08447739854660358,0.7851660555807358,0.023286857223238287,0.08279373104659202,0.01549397447908923,0.005609298693627457,0.003172684430113606,0.09235802795854503,0.7495511102274267,0.02427009677346397,0.0896148652171242,0.02327583422519259,0.0024640866213388557,0.018465978976908572
101309,LR,113,1,0.13997440040111542,0.27092450857162476,0.1002582311630249,0.10633379966020584,0.0531344972550869,0.13004176318645477,0.1993328332901001,0.11496295779943466,0.35072821378707886,0.08853886276483536,0.10126809775829315,0.05866735428571701,0.11173402518033981,0.17410050332546234,0.0068162836153845855,0.9144930049774299,0.002679014254074044,0.05155549156186925,0.006562412393608759,0.0065541936519029976,0.011339599545730505,0.009410978225156958,0.9108638057629652,0.002420800354962207,0.050078780132927256,0.007780278706817294,0.008021431977668044,0.011423924839503127
101309,LR,115,1,0.13412292301654816,0.27740561962127686,0.10475756973028183,0.10454843938350677,0.05707159638404846,0.12740685045719147,0.19468694925308228,0.11368981748819351,0.32808443903923035,0.09566827118396759,0.10778624564409256,0.06439083069562912,0.10559915751218796,0.18478134274482727,0.03531505409225898,0.8669256234251496,0.00448359648884924,0.058532075869931116,0.008107901602668261,0.023474479749110832,0.0031612687720320057,0.03817971412370122,0.8632224912030467,0.004068007231329037,0.050929924692125796,0.015703015521379104,0.026105118551783678,0.0017917286766344518
